query,title,company,location,via,description,thumbnail,job_id,posted_at,schedule_type,salary,work_from_home,apply_links,type,apply_links_parsed,apply_urls,apply_sources,apply_domains,num_apply_links,salary_raw,salary_min,salary_max,clean_text,text_length,salary_min_fallback,salary_max_fallback,salary_min_final,salary_max_final,posted_bucket,schedule_type_norm,remote_type,job_title_norm,company_norm,industry_hint,location_norm,source_norm,status
Machine Learning Engineer,Machine Learning Engineer - Platforms,MD Anderson,"Houston, TX",MD Anderson - MD Anderson Cancer Center,"As a Machine Learning Engineer - Platforms within the Data Impact & Governance organization, you will shape and scale the enterprise AI/ML platform that powers clinical, research, and operational machine learning across the institution. This is a hands-on engineering role with direct influence on how data science workflows operate institution-wide-enabling safe, efficient, and high-impact AI delivery. You'll work with modern cloud and container technologies, MLOps frameworks, and enterprise-grade tools while building solutions that improve patient care, strengthen operations, and accelerate scientific discovery. What's in it for you? Exceptional Benefits: Enjoy paid medical benefits, generous paid time off (PTO), strong retirement plans, and a comprehensive benefits package designed to support your total well-being.High-Impact Work: Develop and maintain the platforms that allow clinicians, researchers, and data scientists to bring AI solutions into real-world healthcare environments.Cutting-Edge Technology: Work with Dataiku, Kubernetes, Azure, container technologies, and MLOps frameworks that support large-scale enterprise ML operations.Career Growth: Collaborate with ML engineers, data scientists, architects, and IT teams, gaining exposure to complex, enterprise-wide AI initiatives and governance.Mission-Driven Culture: Your work will contribute directly to improving patient outcomes and advancing research at a nationally recognized cancer center. Summary The Machine Learning Engineer - Platforms supports the development, reliability, and scalability of the enterprise AI/ML platform used across clinical and business operations. The role focuses on MLOps engineering, platform integration, automation, container management, model monitoring, and lifecycle governance. The engineer partners closely with data scientists, ML engineers, and enterprise IT teams to support AI development and deployment, while ensuring compliance, performance, and responsible AI practices. Major Work Activities Technical Expertise Support development, administration, and maintenance of the enterprise AI/ML platform (Dataiku, Kubernetes, Azure), ensuring scalability, reliability, and smooth integration with institutional systems.Orchestrate training, deployment, and inference pipelines within Dataiku targeting Azure and on-premises Kubernetes clusters.Develop and maintain MLOps workflows for reproducibility, version control, governance, and model lifecycle management.Manage and optimize containerized environments using Docker and Kubernetes to support data science workloads.Provide platform support for data scientists and ML engineers, troubleshooting environment, pipeline, and dependency issues.Monitor platform performance, cost, security, and compliance, ensuring alignment with enterprise and regulatory standards. Analytical Skills Build and support scalable pipelines in Dataiku, Kubernetes, and Azure, including feature engineering, model tracking, and validation workflows.Debug, test, and resolve complex platform or pipeline issues using strong analytical and problem-solving skills.Assist with healthcare data integration using standards such as HL7, FHIR, or DICOM when required for model development. Professionalism: Oral & Written Communication Share platform knowledge, best practices, and methodologies through training, documentation, and cross-team collaboration.Support analytics and automation workflows by enabling access to data, reviewing project requests, and assisting with interpretation.Communicate platform updates, risks, performance, and issue resolutions clearly during meetings and collaborative sessions.Work effectively with leaders, technical peers, and end users, ensuring strong communication across both technical and non-technical stakeholders. Other Duties Perform additional tasks as assigned to support the AI/ML platform, MLOps practices, and enterprise data science initiatives. EDUCATION Required: Bachelor's Degree Computer Science, Software Engineering, Data Science, Physics, Math & Statistics, or another related engineering discipline.Preferred: Master's Degree Computer Science, Software Engineering, Data Science, Physics, Math & Statistics, or another related engineering discipline. WORK EXPERIENCE Required: 3 years in machine learning engineering, data science, data engineering, and/or software engineering experience. Required: 1 year experience with Master's degree. No experience required with PhD. Preferred Experience/Skills: Healthcare experience needed, experience with MLOps platforms and/or cloud AI certifications, strong proficiency in CI/CD and automation of the AI lifecycle, experience working on healthcare focused machine learning projects. Experience with Azure and/or Kubernetes. Proficiency in services such as Azure Kubernetes Services and Azure ML (or similar). The University of Texas MD Anderson Cancer Center offers excellent benefits, including medical, dental, paid time off, retirement, tuition benefits, educational opportunities, and individual and team recognition. This position may be responsible for maintaining the security and integrity of critical infrastructure, as defined in Section 113.001(2) of the Texas Business and Commerce Code and therefore may require routine reviews and screening. The ability to satisfy and maintain all requirements necessary to ensure the continued security and integrity of such infrastructure is a condition of hire and continued employment. It is the policy of The University of Texas MD Anderson Cancer Center to provide equal employment opportunity without regard to race, color, religion, age, national origin, sex, gender, sexual orientation, gender identity/expression, disability, protected veteran status, genetic information, or any other basis protected by institutional policy or by federal, state, or local laws unless such distinction is required by law.http://www.mdanderson.org/about-us/legal-and-policy/legal-statements/eeo-affirmative-action.html Additional Information Requisition ID: 178799 Employment Status: Full-Time Employee Status: Regular Work Week: Days Minimum Salary: US Dollar (USD) 123,000 Midpoint Salary: US Dollar (USD) 154,000 Maximum Salary : US Dollar (USD) 185,000 FLSA: exempt and not eligible for overtime pay Fund Type: Hard Work Location: Remote (within Texas only) Pivotal Position: Yes Referral Bonus Available?: Yes Relocation Assistance Available?: No #LI-Remote",https://serpapi.com/searches/69e39e4f88aca4fbd940330f/images/D4iecgXPuiSitf3itorpGhTnUtlmgvbju5tgNjPv0nM.png,eyJqb2JfdGl0bGUiOiJNYWNoaW5lIExlYXJuaW5nIEVuZ2luZWVyIC0gUGxhdGZvcm1zIiwiY29tcGFueV9uYW1lIjoiTUQgQW5kZXJzb24iLCJodGlkb2NpZCI6IklLclhGRjA2RnBLQ1FZckRBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiaGwiOiJlbiIsImZjIjoiRXN3QkNvd0JRVTF1TXkxNVVUVlFSR3hqTjNocWNXYzJSMWhYYW5oRWNIWldjalZOV1VOc2VYVkZRUzFLYjBWblRqSllWbTlRVEZWb2VXcDFkVmRNVVdwbGVtNW1OVk5IUVhGVWFWaG5UM3B2UkdwbE16TjRTRzlMVmxOb05FUnRja2xZWDBWWlIyNVhYMGR1YTFsS1ZFSnJjaTFUU21GQ2RYWnRPVGg0Y1doWWRYVlNTVUZwUVc5aWVEWjVUMnhzVXpjU0YxVktOMnBoWTJJMFQzSjFObkoxUlZCdmRXVkVjMEZyR2lKQlNrdE1SbTFKZEV4UVNFaEhWMFZ0VW1vMFRUY3pPRkpKV1VGdlUzWjFWWFZSIiwiZmN2IjoiMyIsImZjX2lkIjoiSUtyWEZGMDZGcEtDUVlyREFBQUFBQT09In0=,2 days ago,Full-time,,,"[{'title': 'MD Anderson - MD Anderson Cancer Center', 'link': 'https://jobs.mdanderson.org/search/jobdetails/machine-learning-engineer---platforms/b75918a4-7ce7-4748-8988-a5ab4b5567ad?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Indeed', 'link': 'https://www.indeed.com/viewjob?jk=5e57f382db44b1ab&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Glassdoor', 'link': 'https://www.glassdoor.com/job-listing/machine-learning-engineer-ai-trainer-dataannotation-JV_IC1140171_KO0,36_KE37,51.htm?jl=1010001008001&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'ZipRecruiter', 'link': 'https://www.ziprecruiter.com/c/MD-Anderson/Job/Machine-Learning-Engineer-Platforms/-in-Houston,TX?jid=151d8dbbc5626502&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'SimplyHired', 'link': 'https://www.simplyhired.com/job/aKL3K1v5kb7xQKu5rcACLefRcAQM4e40FB8yMIxFZUTJhD0veHASiA?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Experteer', 'link': 'https://us.experteer.com/career/view-jobs/machine-learning-engineer-platforms-houston-tx-usa-57063615?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Lensa', 'link': 'https://lensa.com/job-v1/md-anderson-cancer-center/houston-tx/machine-learning-engineer/110de3ebb691874d48f19bbee40a20e2?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Jobrapido', 'link': 'https://us.jobrapido.com/jobpreview/4026361903176482816?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}]",job_posting,"[{'title': 'MD Anderson - MD Anderson Cancer Center', 'link': 'https://jobs.mdanderson.org/search/jobdetails/machine-learning-engineer---platforms/b75918a4-7ce7-4748-8988-a5ab4b5567ad?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Indeed', 'link': 'https://www.indeed.com/viewjob?jk=5e57f382db44b1ab&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Glassdoor', 'link': 'https://www.glassdoor.com/job-listing/machine-learning-engineer-ai-trainer-dataannotation-JV_IC1140171_KO0,36_KE37,51.htm?jl=1010001008001&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'ZipRecruiter', 'link': 'https://www.ziprecruiter.com/c/MD-Anderson/Job/Machine-Learning-Engineer-Platforms/-in-Houston,TX?jid=151d8dbbc5626502&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'SimplyHired', 'link': 'https://www.simplyhired.com/job/aKL3K1v5kb7xQKu5rcACLefRcAQM4e40FB8yMIxFZUTJhD0veHASiA?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Experteer', 'link': 'https://us.experteer.com/career/view-jobs/machine-learning-engineer-platforms-houston-tx-usa-57063615?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Lensa', 'link': 'https://lensa.com/job-v1/md-anderson-cancer-center/houston-tx/machine-learning-engineer/110de3ebb691874d48f19bbee40a20e2?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}, {'title': 'Jobrapido', 'link': 'https://us.jobrapido.com/jobpreview/4026361903176482816?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic'}]","['https://jobs.mdanderson.org/search/jobdetails/machine-learning-engineer---platforms/b75918a4-7ce7-4748-8988-a5ab4b5567ad?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic', 'https://www.indeed.com/viewjob?jk=5e57f382db44b1ab&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic', 'https://www.glassdoor.com/job-listing/machine-learning-engineer-ai-trainer-dataannotation-JV_IC1140171_KO0,36_KE37,51.htm?jl=1010001008001&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic', 'https://www.ziprecruiter.com/c/MD-Anderson/Job/Machine-Learning-Engineer-Platforms/-in-Houston,TX?jid=151d8dbbc5626502&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic', 'https://www.simplyhired.com/job/aKL3K1v5kb7xQKu5rcACLefRcAQM4e40FB8yMIxFZUTJhD0veHASiA?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic', 'https://us.experteer.com/career/view-jobs/machine-learning-engineer-platforms-houston-tx-usa-57063615?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic', 'https://lensa.com/job-v1/md-anderson-cancer-center/houston-tx/machine-learning-engineer/110de3ebb691874d48f19bbee40a20e2?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic', 'https://us.jobrapido.com/jobpreview/4026361903176482816?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic']","['MD Anderson - MD Anderson Cancer Center', 'Indeed', 'Glassdoor', 'ZipRecruiter', 'SimplyHired', 'Experteer', 'Lensa', 'Jobrapido']","['jobs.mdanderson.org', 'indeed.com', 'glassdoor.com', 'ziprecruiter.com', 'simplyhired.com', 'us.experteer.com', 'lensa.com', 'us.jobrapido.com']",8,,,,"As a Machine Learning Engineer - Platforms within the Data Impact & Governance organization, you will shape and scale the enterprise AI/ML platform that powers clinical, research, and operational machine learning across the institution. This is a hands-on engineering role with direct influence on how data science workflows operate institution-wide-enabling safe, efficient, and high-impact AI delivery. You'll work with modern cloud and container technologies, MLOps frameworks, and enterprise-grade tools while building solutions that improve patient care, strengthen operations, and accelerate scientific discovery. What's in it for you? Exceptional Benefits: Enjoy paid medical benefits, generous paid time off (PTO), strong retirement plans, and a comprehensive benefits package designed to support your total well-being.High-Impact Work: Develop and maintain the platforms that allow clinicians, researchers, and data scientists to bring AI solutions into real-world healthcare environments.Cutting-Edge Technology: Work with Dataiku, Kubernetes, Azure, container technologies, and MLOps frameworks that support large-scale enterprise ML operations.Career Growth: Collaborate with ML engineers, data scientists, architects, and IT teams, gaining exposure to complex, enterprise-wide AI initiatives and governance.Mission-Driven Culture: Your work will contribute directly to improving patient outcomes and advancing research at a nationally recognized cancer center. Summary The Machine Learning Engineer - Platforms supports the development, reliability, and scalability of the enterprise AI/ML platform used across clinical and business operations. The role focuses on MLOps engineering, platform integration, automation, container management, model monitoring, and lifecycle governance. The engineer partners closely with data scientists, ML engineers, and enterprise IT teams to support AI development and deployment, while ensuring compliance, performance, and responsible AI practices. Major Work Activities Technical Expertise Support development, administration, and maintenance of the enterprise AI/ML platform (Dataiku, Kubernetes, Azure), ensuring scalability, reliability, and smooth integration with institutional systems.Orchestrate training, deployment, and inference pipelines within Dataiku targeting Azure and on-premises Kubernetes clusters.Develop and maintain MLOps workflows for reproducibility, version control, governance, and model lifecycle management.Manage and optimize containerized environments using Docker and Kubernetes to support data science workloads.Provide platform support for data scientists and ML engineers, troubleshooting environment, pipeline, and dependency issues.Monitor platform performance, cost, security, and compliance, ensuring alignment with enterprise and regulatory standards. Analytical Skills Build and support scalable pipelines in Dataiku, Kubernetes, and Azure, including feature engineering, model tracking, and validation workflows.Debug, test, and resolve complex platform or pipeline issues using strong analytical and problem-solving skills.Assist with healthcare data integration using standards such as HL7, FHIR, or DICOM when required for model development. Professionalism: Oral & Written Communication Share platform knowledge, best practices, and methodologies through training, documentation, and cross-team collaboration.Support analytics and automation workflows by enabling access to data, reviewing project requests, and assisting with interpretation.Communicate platform updates, risks, performance, and issue resolutions clearly during meetings and collaborative sessions.Work effectively with leaders, technical peers, and end users, ensuring strong communication across both technical and non-technical stakeholders. Other Duties Perform additional tasks as assigned to support the AI/ML platform, MLOps practices, and enterprise data science initiatives. EDUCATION Required: Bachelor's Degree Computer Science, Software Engineering, Data Science, Physics, Math & Statistics, or another related engineering discipline.Preferred: Master's Degree Computer Science, Software Engineering, Data Science, Physics, Math & Statistics, or another related engineering discipline. WORK EXPERIENCE Required: 3 years in machine learning engineering, data science, data engineering, and/or software engineering experience. Required: 1 year experience with Master's degree. No experience required with PhD. Preferred Experience/Skills: Healthcare experience needed, experience with MLOps platforms and/or cloud AI certifications, strong proficiency in CI/CD and automation of the AI lifecycle, experience working on healthcare focused machine learning projects. Experience with Azure and/or Kubernetes. Proficiency in services such as Azure Kubernetes Services and Azure ML (or similar). The University of Texas MD Anderson Cancer Center offers excellent benefits, including medical, dental, paid time off, retirement, tuition benefits, educational opportunities, and individual and team recognition. This position may be responsible for maintaining the security and integrity of critical infrastructure, as defined in Section 113.001(2) of the Texas Business and Commerce Code and therefore may require routine reviews and screening. The ability to satisfy and maintain all requirements necessary to ensure the continued security and integrity of such infrastructure is a condition of hire and continued employment. It is the policy of The University of Texas MD Anderson Cancer Center to provide equal employment opportunity without regard to race, color, religion, age, national origin, sex, gender, sexual orientation, gender identity/expression, disability, protected veteran status, genetic information, or any other basis protected by institutional policy or by federal, state, or local laws unless such distinction is required by law.http://www.mdanderson.org/about-us/legal-and-policy/legal-statements/eeo-affirmative-action.html Additional Information Requisition ID: 178799 Employment Status: Full-Time Employee Status: Regular Work Week: Days Minimum Salary: US Dollar (USD) 123,000 Midpoint Salary: US Dollar (USD) 154,000 Maximum Salary : US Dollar (USD) 185,000 FLSA: exempt and not eligible for overtime pay Fund Type: Hard Work Location: Remote (within Texas only) Pivotal Position: Yes Referral Bonus Available?: Yes Relocation Assistance Available?: No #LI-Remote",6457,,,,,last_3_days,full_time,remote,machine learning engineer - platforms,md anderson,machine learning engineer,"houston, tx",md anderson - md anderson cancer center,success
